"industry","gender","condition","age","time_code","value","unit"
"全産業","男","完全失業者","60～64歳","1975-03",3.2,"％"
"全産業","男","完全失業者","60～64歳","1975-04",2.6,"％"
"全産業","男","完全失業者","60～64歳","1975-05",3.2,"％"
"全産業","男","完全失業者","60～64歳","1975-06",3.2,"％"
"全産業","男","完全失業者","60～64歳","1975-07",2.6,"％"
"全産業","男","完全失業者","60～64歳","1975-08",2.5,"％"
"全産業","男","完全失業者","60～64歳","1975-09",3.9,"％"
"全産業","男","完全失業者","60～64歳","1975-10",3.2,"％"
"全産業","男","完全失業者","60～64歳","1975-11",3.9,"％"
"全産業","男","完全失業者","60～64歳","1975-12",5.2,"％"
"全産業","男","完全失業者","60～64歳","1976-01",5.2,"％"
"全産業","男","完全失業者","60～64歳","1976-02",5.2,"％"
"全産業","男","完全失業者","60～64歳","1976-03",4.5,"％"
"全産業","男","完全失業者","60～64歳","1976-04",5.1,"％"
"全産業","男","完全失業者","60～64歳","1976-05",5.1,"％"
"全産業","男","完全失業者","60～64歳","1976-06",5.1,"％"
"全産業","男","完全失業者","60～64歳","1976-07",4.4,"％"
"全産業","男","完全失業者","60～64歳","1976-08",3.8,"％"
"全産業","男","完全失業者","60～64歳","1976-09",4.4,"％"
"全産業","男","完全失業者","60～64歳","1976-10",3.1,"％"
"全産業","男","完全失業者","60～64歳","1976-11",3.2,"％"
"全産業","男","完全失業者","60～64歳","1976-12",4,"％"
"全産業","男","完全失業者","60～64歳","1977-01",6,"％"
"全産業","男","完全失業者","60～64歳","1977-02",6,"％"
"全産業","男","完全失業者","60～64歳","1977-03",4,"％"
"全産業","男","完全失業者","60～64歳","1977-04",4.5,"％"
"全産業","男","完全失業者","60～64歳","1977-05",4.6,"％"
"全産業","男","完全失業者","60～64歳","1977-06",4.4,"％"
"全産業","男","完全失業者","60～64歳","1977-07",5.1,"％"
"全産業","男","完全失業者","60～64歳","1977-08",4,"％"
"全産業","男","完全失業者","60～64歳","1977-09",4,"％"
"全産業","男","完全失業者","60～64歳","1977-10",3.9,"％"
"全産業","男","完全失業者","60～64歳","1977-11",3.9,"％"
"全産業","男","完全失業者","60～64歳","1977-12",5.4,"％"
"全産業","男","完全失業者","60～64歳","1978-01",6.3,"％"
"全産業","男","完全失業者","60～64歳","1978-02",6.7,"％"
"全産業","男","完全失業者","60～64歳","1978-03",4.6,"％"
"全産業","男","完全失業者","60～64歳","1978-04",4.6,"％"
"全産業","男","完全失業者","60～64歳","1978-05",6.4,"％"
"全産業","男","完全失業者","60～64歳","1978-06",5.7,"％"
"全産業","男","完全失業者","60～64歳","1978-07",3.9,"％"
"全産業","男","完全失業者","60～64歳","1978-08",3.9,"％"
"全産業","男","完全失業者","60～64歳","1978-09",4.6,"％"
"全産業","男","完全失業者","60～64歳","1978-10",5.2,"％"
"全産業","男","完全失業者","60～64歳","1978-11",5.2,"％"
"全産業","男","完全失業者","60～64歳","1978-12",6,"％"
"全産業","男","完全失業者","60～64歳","1979-01",6.2,"％"
"全産業","男","完全失業者","60～64歳","1979-02",5.6,"％"
"全産業","男","完全失業者","60～64歳","1979-03",5.3,"％"
"全産業","男","完全失業者","60～64歳","1979-04",6,"％"
"全産業","男","完全失業者","60～64歳","1979-05",5.3,"％"
"全産業","男","完全失業者","60～64歳","1979-06",5.3,"％"
"全産業","男","完全失業者","60～64歳","1979-07",5.3,"％"
"全産業","男","完全失業者","60～64歳","1979-08",3.4,"％"
"全産業","男","完全失業者","60～64歳","1979-09",4.1,"％"
"全産業","男","完全失業者","60～64歳","1979-10",5.4,"％"
"全産業","男","完全失業者","60～64歳","1979-11",4.7,"％"
"全産業","男","完全失業者","60～64歳","1979-12",6.1,"％"
"全産業","男","完全失業者","60～64歳","1980-01",6.1,"％"
"全産業","男","完全失業者","60～64歳","1980-02",5.4,"％"
"全産業","男","完全失業者","60～64歳","1980-03",5.9,"％"
"全産業","男","完全失業者","60～64歳","1980-04",4.5,"％"
"全産業","男","完全失業者","60～64歳","1980-05",3.9,"％"
"全産業","男","完全失業者","60～64歳","1980-06",4.6,"％"
"全産業","男","完全失業者","60～64歳","1980-07",5.3,"％"
"全産業","男","完全失業者","60～64歳","1980-08",4.6,"％"
"全産業","男","完全失業者","60～64歳","1980-09",3.9,"％"
"全産業","男","完全失業者","60～64歳","1980-10",3.3,"％"
"全産業","男","完全失業者","60～64歳","1980-11",4.7,"％"
"全産業","男","完全失業者","60～64歳","1980-12",5.4,"％"
"全産業","男","完全失業者","60～64歳","1981-01",6.8,"％"
"全産業","男","完全失業者","60～64歳","1981-02",6,"％"
"全産業","男","完全失業者","60～64歳","1981-03",5.8,"％"
"全産業","男","完全失業者","60～64歳","1981-04",6.4,"％"
"全産業","男","完全失業者","60～64歳","1981-05",5.3,"％"
"全産業","男","完全失業者","60～64歳","1981-06",4,"％"
"全産業","男","完全失業者","60～64歳","1981-07",4,"％"
"全産業","男","完全失業者","60～64歳","1981-08",4.6,"％"
"全産業","男","完全失業者","60～64歳","1981-09",5.3,"％"
"全産業","男","完全失業者","60～64歳","1981-10",4.7,"％"
"全産業","男","完全失業者","60～64歳","1981-11",4.8,"％"
"全産業","男","完全失業者","60～64歳","1981-12",5.5,"％"
"全産業","男","完全失業者","60～64歳","1982-01",5.5,"％"
"全産業","男","完全失業者","60～64歳","1982-02",4.8,"％"
"全産業","男","完全失業者","60～64歳","1982-03",4.6,"％"
"全産業","男","完全失業者","60～64歳","1982-04",5.3,"％"
"全産業","男","完全失業者","60～64歳","1982-05",5.9,"％"
"全産業","男","完全失業者","60～64歳","1982-06",6.4,"％"
"全産業","男","完全失業者","60～64歳","1982-07",5.1,"％"
"全産業","男","完全失業者","60～64歳","1982-08",5.2,"％"
"全産業","男","完全失業者","60～64歳","1982-09",5.3,"％"
"全産業","男","完全失業者","60～64歳","1982-10",5.3,"％"
"全産業","男","完全失業者","60～64歳","1982-11",6.6,"％"
"全産業","男","完全失業者","60～64歳","1982-12",6.7,"％"
"全産業","男","完全失業者","60～64歳","1983-01",7.3,"％"
"全産業","男","完全失業者","60～64歳","1983-02",7.3,"％"
"全産業","男","完全失業者","60～64歳","1983-03",6.7,"％"
"全産業","男","完全失業者","60～64歳","1983-04",6.6,"％"
"全産業","男","完全失業者","60～64歳","1983-05",5.7,"％"
"全産業","男","完全失業者","60～64歳","1983-06",5.1,"％"
"全産業","男","完全失業者","60～64歳","1983-07",5.7,"％"
"全産業","男","完全失業者","60～64歳","1983-08",6.4,"％"
"全産業","男","完全失業者","60～64歳","1983-09",6.3,"％"
"全産業","男","完全失業者","60～64歳","1983-10",6.9,"％"
"全産業","男","完全失業者","60～64歳","1983-11",6.9,"％"
"全産業","男","完全失業者","60～64歳","1983-12",6.5,"％"
"全産業","男","完全失業者","60～64歳","1984-01",7.7,"％"
"全産業","男","完全失業者","60～64歳","1984-02",7.5,"％"
"全産業","男","完全失業者","60～64歳","1984-03",6.8,"％"
"全産業","男","完全失業者","60～64歳","1984-04",6.7,"％"
"全産業","男","完全失業者","60～64歳","1984-05",6.7,"％"
"全産業","男","完全失業者","60～64歳","1984-06",7.4,"％"
"全産業","男","完全失業者","60～64歳","1984-07",6.7,"％"
"全産業","男","完全失業者","60～64歳","1984-08",6.1,"％"
"全産業","男","完全失業者","60～64歳","1984-09",6.7,"％"
"全産業","男","完全失業者","60～64歳","1984-10",7.3,"％"
"全産業","男","完全失業者","60～64歳","1984-11",7.2,"％"
"全産業","男","完全失業者","60～64歳","1984-12",6.8,"％"
"全産業","男","完全失業者","60～64歳","1985-01",6.2,"％"
"全産業","男","完全失業者","60～64歳","1985-02",7.2,"％"
"全産業","男","完全失業者","60～64歳","1985-03",6.5,"％"
"全産業","男","完全失業者","60～64歳","1985-04",6.9,"％"
"全産業","男","完全失業者","60～64歳","1985-05",5.8,"％"
"全産業","男","完全失業者","60～64歳","1985-06",6.5,"％"
"全産業","男","完全失業者","60～64歳","1985-07",7.1,"％"
"全産業","男","完全失業者","60～64歳","1985-08",6.4,"％"
"全産業","男","完全失業者","60～64歳","1985-09",6.9,"％"
"全産業","男","完全失業者","60～64歳","1985-10",6.9,"％"
"全産業","男","完全失業者","60～64歳","1985-11",7.4,"％"
"全産業","男","完全失業者","60～64歳","1985-12",8,"％"
"全産業","男","完全失業者","60～64歳","1986-01",8,"％"
"全産業","男","完全失業者","60～64歳","1986-02",7.4,"％"
"全産業","男","完全失業者","60～64歳","1986-03",7.3,"％"
"全産業","男","完全失業者","60～64歳","1986-04",7.6,"％"
"全産業","男","完全失業者","60～64歳","1986-05",5.9,"％"
"全産業","男","完全失業者","60～64歳","1986-06",6.6,"％"
"全産業","男","完全失業者","60～64歳","1986-07",7,"％"
"全産業","男","完全失業者","60～64歳","1986-08",6.2,"％"
"全産業","男","完全失業者","60～64歳","1986-09",7.4,"％"
"全産業","男","完全失業者","60～64歳","1986-10",7.9,"％"
"全産業","男","完全失業者","60～64歳","1986-11",7.8,"％"
"全産業","男","完全失業者","60～64歳","1986-12",7.3,"％"
"全産業","男","完全失業者","60～64歳","1987-01",6.9,"％"
"全産業","男","完全失業者","60～64歳","1987-02",9.1,"％"
"全産業","男","完全失業者","60～64歳","1987-03",8.2,"％"
"全産業","男","完全失業者","60～64歳","1987-04",7.1,"％"
"全産業","男","完全失業者","60～64歳","1987-05",6.4,"％"
"全産業","男","完全失業者","60～64歳","1987-06",6.9,"％"
"全産業","男","完全失業者","60～64歳","1987-07",7.1,"％"
"全産業","男","完全失業者","60～64歳","1987-08",8.4,"％"
"全産業","男","完全失業者","60～64歳","1987-09",8.3,"％"
"全産業","男","完全失業者","60～64歳","1987-10",7.3,"％"
"全産業","男","完全失業者","60～64歳","1987-11",6.8,"％"
"全産業","男","完全失業者","60～64歳","1987-12",6.1,"％"
"全産業","男","完全失業者","60～64歳","1988-01",7.6,"％"
"全産業","男","完全失業者","60～64歳","1988-02",7.8,"％"
"全産業","男","完全失業者","60～64歳","1988-03",6.8,"％"
"全産業","男","完全失業者","60～64歳","1988-04",6.3,"％"
"全産業","男","完全失業者","60～64歳","1988-05",5.8,"％"
"全産業","男","完全失業者","60～64歳","1988-06",5.7,"％"
"全産業","男","完全失業者","60～64歳","1988-07",6.7,"％"
"全産業","男","完全失業者","60～64歳","1988-08",7,"％"
"全産業","男","完全失業者","60～64歳","1988-09",6,"％"
"全産業","男","完全失業者","60～64歳","1988-10",6.1,"％"
"全産業","男","完全失業者","60～64歳","1988-11",7,"％"
"全産業","男","完全失業者","60～64歳","1988-12",6.5,"％"
"全産業","男","完全失業者","60～64歳","1989-01",6.6,"％"
"全産業","男","完全失業者","60～64歳","1989-02",6.6,"％"
"全産業","男","完全失業者","60～64歳","1989-03",6.3,"％"
"全産業","男","完全失業者","60～64歳","1989-04",5.9,"％"
"全産業","男","完全失業者","60～64歳","1989-05",5.9,"％"
"全産業","男","完全失業者","60～64歳","1989-06",5.4,"％"
"全産業","男","完全失業者","60～64歳","1989-07",5.3,"％"
"全産業","男","完全失業者","60～64歳","1989-08",5.8,"％"
"全産業","男","完全失業者","60～64歳","1989-09",5.8,"％"
"全産業","男","完全失業者","60～64歳","1989-10",5.7,"％"
"全産業","男","完全失業者","60～64歳","1989-11",6.5,"％"
"全産業","男","完全失業者","60～64歳","1989-12",5.2,"％"
"全産業","男","完全失業者","60～64歳","1990-01",5.3,"％"
"全産業","男","完全失業者","60～64歳","1990-02",5.3,"％"
"全産業","男","完全失業者","60～64歳","1990-03",5.2,"％"
"全産業","男","完全失業者","60～64歳","1990-04",3.9,"％"
"全産業","男","完全失業者","60～64歳","1990-05",4.3,"％"
"全産業","男","完全失業者","60～64歳","1990-06",5.1,"％"
"全産業","男","完全失業者","60～64歳","1990-07",4.2,"％"
"全産業","男","完全失業者","60～64歳","1990-08",4.3,"％"
"全産業","男","完全失業者","60～64歳","1990-09",5.5,"％"
"全産業","男","完全失業者","60～64歳","1990-10",5.8,"％"
"全産業","男","完全失業者","60～64歳","1990-11",5.4,"％"
"全産業","男","完全失業者","60～64歳","1990-12",4.6,"％"
"全産業","男","完全失業者","60～64歳","1991-01",5.1,"％"
"全産業","男","完全失業者","60～64歳","1991-02",5,"％"
"全産業","男","完全失業者","60～64歳","1991-03",5.3,"％"
"全産業","男","完全失業者","60～64歳","1991-04",6.1,"％"
"全産業","男","完全失業者","60～64歳","1991-05",4.5,"％"
"全産業","男","完全失業者","60～64歳","1991-06",4,"％"
"全産業","男","完全失業者","60～64歳","1991-07",4.9,"％"
"全産業","男","完全失業者","60～64歳","1991-08",5.7,"％"
"全産業","男","完全失業者","60～64歳","1991-09",4.4,"％"
"全産業","男","完全失業者","60～64歳","1991-10",4,"％"
"全産業","男","完全失業者","60～64歳","1991-11",4.8,"％"
"全産業","男","完全失業者","60～64歳","1991-12",5.2,"％"
"全産業","男","完全失業者","60～64歳","1992-01",5.2,"％"
"全産業","男","完全失業者","60～64歳","1992-02",4.4,"％"
"全産業","男","完全失業者","60～64歳","1992-03",4,"％"
"全産業","男","完全失業者","60～64歳","1992-04",5.1,"％"
"全産業","男","完全失業者","60～64歳","1992-05",5.1,"％"
"全産業","男","完全失業者","60～64歳","1992-06",5.5,"％"
"全産業","男","完全失業者","60～64歳","1992-07",5.1,"％"
"全産業","男","完全失業者","60～64歳","1992-08",4.3,"％"
"全産業","男","完全失業者","60～64歳","1992-09",5.5,"％"
"全産業","男","完全失業者","60～64歳","1992-10",5,"％"
"全産業","男","完全失業者","60～64歳","1992-11",5.3,"％"
"全産業","男","完全失業者","60～64歳","1992-12",5.3,"％"
"全産業","男","完全失業者","60～64歳","1993-01",5.3,"％"
"全産業","男","完全失業者","60～64歳","1993-02",5.3,"％"
"全産業","男","完全失業者","60～64歳","1993-03",5.7,"％"
"全産業","男","完全失業者","60～64歳","1993-04",5.9,"％"
"全産業","男","完全失業者","60～64歳","1993-05",6.9,"％"
"全産業","男","完全失業者","60～64歳","1993-06",6.1,"％"
"全産業","男","完全失業者","60～64歳","1993-07",6,"％"
"全産業","男","完全失業者","60～64歳","1993-08",6,"％"
"全産業","男","完全失業者","60～64歳","1993-09",6.4,"％"
"全産業","男","完全失業者","60～64歳","1993-10",6.5,"％"
"全産業","男","完全失業者","60～64歳","1993-11",6.9,"％"
"全産業","男","完全失業者","60～64歳","1993-12",6.5,"％"
"全産業","男","完全失業者","60～64歳","1994-01",6.6,"％"
"全産業","男","完全失業者","60～64歳","1994-02",6.9,"％"
"全産業","男","完全失業者","60～64歳","1994-03",6.5,"％"
"全産業","男","完全失業者","60～64歳","1994-04",6.8,"％"
"全産業","男","完全失業者","60～64歳","1994-05",6.4,"％"
"全産業","男","完全失業者","60～64歳","1994-06",7.1,"％"
"全産業","男","完全失業者","60～64歳","1994-07",7.4,"％"
"全産業","男","完全失業者","60～64歳","1994-08",7.1,"％"
"全産業","男","完全失業者","60～64歳","1994-09",7.5,"％"
"全産業","男","完全失業者","60～64歳","1994-10",7.9,"％"
"全産業","男","完全失業者","60～64歳","1994-11",8,"％"
"全産業","男","完全失業者","60～64歳","1994-12",7.6,"％"
"全産業","男","完全失業者","60～64歳","1995-01",7.3,"％"
"全産業","男","完全失業者","60～64歳","1995-02",7.3,"％"
"全産業","男","完全失業者","60～64歳","1995-03",7.6,"％"
"全産業","男","完全失業者","60～64歳","1995-04",7.4,"％"
"全産業","男","完全失業者","60～64歳","1995-05",7.7,"％"
"全産業","男","完全失業者","60～64歳","1995-06",7.9,"％"
"全産業","男","完全失業者","60～64歳","1995-07",7.1,"％"
"全産業","男","完全失業者","60～64歳","1995-08",6.4,"％"
"全産業","男","完全失業者","60～64歳","1995-09",7.4,"％"
"全産業","男","完全失業者","60～64歳","1995-10",8,"％"
"全産業","男","完全失業者","60～64歳","1995-11",7.7,"％"
"全産業","男","完全失業者","60～64歳","1995-12",8,"％"
"全産業","男","完全失業者","60～64歳","1996-01",9.7,"％"
"全産業","男","完全失業者","60～64歳","1996-02",9.1,"％"
"全産業","男","完全失業者","60～64歳","1996-03",7.2,"％"
"全産業","男","完全失業者","60～64歳","1996-04",8.1,"％"
"全産業","男","完全失業者","60～64歳","1996-05",8.8,"％"
"全産業","男","完全失業者","60～64歳","1996-06",8.1,"％"
"全産業","男","完全失業者","60～64歳","1996-07",8,"％"
"全産業","男","完全失業者","60～64歳","1996-08",8.8,"％"
"全産業","男","完全失業者","60～64歳","1996-09",8.3,"％"
"全産業","男","完全失業者","60～64歳","1996-10",8.5,"％"
"全産業","男","完全失業者","60～64歳","1996-11",7.2,"％"
"全産業","男","完全失業者","60～64歳","1996-12",8.7,"％"
"全産業","男","完全失業者","60～64歳","1997-01",9,"％"
"全産業","男","完全失業者","60～64歳","1997-02",8.4,"％"
"全産業","男","完全失業者","60～64歳","1997-03",7.9,"％"
"全産業","男","完全失業者","60～64歳","1997-04",7.9,"％"
"全産業","男","完全失業者","60～64歳","1997-05",7.5,"％"
"全産業","男","完全失業者","60～64歳","1997-06",7.1,"％"
"全産業","男","完全失業者","60～64歳","1997-07",7.6,"％"
"全産業","男","完全失業者","60～64歳","1997-08",7.7,"％"
"全産業","男","完全失業者","60～64歳","1997-09",8.8,"％"
"全産業","男","完全失業者","60～64歳","1997-10",9.4,"％"
"全産業","男","完全失業者","60～64歳","1997-11",9.1,"％"
"全産業","男","完全失業者","60～64歳","1997-12",8.9,"％"
"全産業","男","完全失業者","60～64歳","1998-01",9.2,"％"
"全産業","男","完全失業者","60～64歳","1998-02",9.1,"％"
"全産業","男","完全失業者","60～64歳","1998-03",10.4,"％"
"全産業","男","完全失業者","60～64歳","1998-04",12.1,"％"
"全産業","男","完全失業者","60～64歳","1998-05",10.5,"％"
"全産業","男","完全失業者","60～64歳","1998-06",10,"％"
"全産業","男","完全失業者","60～64歳","1998-07",10.1,"％"
"全産業","男","完全失業者","60～64歳","1998-08",10.9,"％"
"全産業","男","完全失業者","60～64歳","1998-09",9.7,"％"
"全産業","男","完全失業者","60～64歳","1998-10",9.1,"％"
"全産業","男","完全失業者","60～64歳","1998-11",10.1,"％"
"全産業","男","完全失業者","60～64歳","1998-12",10.4,"％"
"全産業","男","完全失業者","60～64歳","1999-01",10.6,"％"
"全産業","男","完全失業者","60～64歳","1999-02",10.4,"％"
"全産業","男","完全失業者","60～64歳","1999-03",10.8,"％"
"全産業","男","完全失業者","60～64歳","1999-04",11.3,"％"
"全産業","男","完全失業者","60～64歳","1999-05",11,"％"
"全産業","男","完全失業者","60～64歳","1999-06",10.3,"％"
"全産業","男","完全失業者","60～64歳","1999-07",9.7,"％"
"全産業","男","完全失業者","60～64歳","1999-08",10,"％"
"全産業","男","完全失業者","60～64歳","1999-09",8.7,"％"
"全産業","男","完全失業者","60～64歳","1999-10",9.8,"％"
"全産業","男","完全失業者","60～64歳","1999-11",10.4,"％"
"全産業","男","完全失業者","60～64歳","1999-12",9.8,"％"
"全産業","男","完全失業者","60～64歳","2000-01",9.6,"％"
"全産業","男","完全失業者","60～64歳","2000-02",10.4,"％"
"全産業","男","完全失業者","60～64歳","2000-03",10.8,"％"
"全産業","男","完全失業者","60～64歳","2000-04",11.8,"％"
"全産業","男","完全失業者","60～64歳","2000-05",11,"％"
"全産業","男","完全失業者","60～64歳","2000-06",10.4,"％"
"全産業","男","完全失業者","60～64歳","2000-07",10.6,"％"
"全産業","男","完全失業者","60～64歳","2000-08",10,"％"
"全産業","男","完全失業者","60～64歳","2000-09",9.8,"％"
"全産業","男","完全失業者","60～64歳","2000-10",10,"％"
"全産業","男","完全失業者","60～64歳","2000-11",9.8,"％"
"全産業","男","完全失業者","60～64歳","2000-12",9,"％"
"全産業","男","完全失業者","60～64歳","2001-01",9.7,"％"
"全産業","男","完全失業者","60～64歳","2001-02",10.3,"％"
"全産業","男","完全失業者","60～64歳","2001-03",9,"％"
"全産業","男","完全失業者","60～64歳","2001-04",10.5,"％"
"全産業","男","完全失業者","60～64歳","2001-05",11.1,"％"
"全産業","男","完全失業者","60～64歳","2001-06",10.1,"％"
"全産業","男","完全失業者","60～64歳","2001-07",9.4,"％"
"全産業","男","完全失業者","60～64歳","2001-08",9.3,"％"
"全産業","男","完全失業者","60～64歳","2001-09",10.3,"％"
"全産業","男","完全失業者","60～64歳","2001-10",10.9,"％"
"全産業","男","完全失業者","60～64歳","2001-11",10.9,"％"
"全産業","男","完全失業者","60～64歳","2001-12",11.2,"％"
"全産業","男","完全失業者","60～64歳","2002-01",10,"％"
"全産業","男","完全失業者","60～64歳","2002-02",9.4,"％"
"全産業","男","完全失業者","60～64歳","2002-03",9.6,"％"
"全産業","男","完全失業者","60～64歳","2002-04",10.9,"％"
"全産業","男","完全失業者","60～64歳","2002-05",10.8,"％"
"全産業","男","完全失業者","60～64歳","2002-06",10.1,"％"
"全産業","男","完全失業者","60～64歳","2002-07",8.3,"％"
"全産業","男","完全失業者","60～64歳","2002-08",8.9,"％"
"全産業","男","完全失業者","60～64歳","2002-09",10,"％"
"全産業","男","完全失業者","60～64歳","2002-10",10.5,"％"
"全産業","男","完全失業者","60～64歳","2002-11",9.7,"％"
"全産業","男","完全失業者","60～64歳","2002-12",9.3,"％"
"全産業","男","完全失業者","60～64歳","2003-01",10,"％"
"全産業","男","完全失業者","60～64歳","2003-02",9.8,"％"
"全産業","男","完全失業者","60～64歳","2003-03",10.8,"％"
"全産業","男","完全失業者","60～64歳","2003-04",10,"％"
"全産業","男","完全失業者","60～64歳","2003-05",9.6,"％"
"全産業","男","完全失業者","60～64歳","2003-06",9.9,"％"
"全産業","男","完全失業者","60～64歳","2003-07",8.4,"％"
"全産業","男","完全失業者","60～64歳","2003-08",7.7,"％"
"全産業","男","完全失業者","60～64歳","2003-09",9,"％"
"全産業","男","完全失業者","60～64歳","2003-10",9.7,"％"
"全産業","男","完全失業者","60～64歳","2003-11",9,"％"
"全産業","男","完全失業者","60～64歳","2003-12",7.5,"％"
"全産業","男","完全失業者","60～64歳","2004-01",8.3,"％"
"全産業","男","完全失業者","60～64歳","2004-02",7.3,"％"
"全産業","男","完全失業者","60～64歳","2004-03",7.2,"％"
"全産業","男","完全失業者","60～64歳","2004-04",8.1,"％"
"全産業","男","完全失業者","60～64歳","2004-05",6.6,"％"
"全産業","男","完全失業者","60～64歳","2004-06",6.9,"％"
"全産業","男","完全失業者","60～64歳","2004-07",7.4,"％"
"全産業","男","完全失業者","60～64歳","2004-08",7.3,"％"
"全産業","男","完全失業者","60～64歳","2004-09",7.5,"％"
"全産業","男","完全失業者","60～64歳","2004-10",7.1,"％"
"全産業","男","完全失業者","60～64歳","2004-11",7.1,"％"
"全産業","男","完全失業者","60～64歳","2004-12",6.1,"％"
"全産業","男","完全失業者","60～64歳","2005-01",6.9,"％"
"全産業","男","完全失業者","60～64歳","2005-02",7,"％"
"全産業","男","完全失業者","60～64歳","2005-03",6.2,"％"
"全産業","男","完全失業者","60～64歳","2005-04",5.8,"％"
"全産業","男","完全失業者","60～64歳","2005-05",6.1,"％"
"全産業","男","完全失業者","60～64歳","2005-06",6.3,"％"
"全産業","男","完全失業者","60～64歳","2005-07",6.2,"％"
"全産業","男","完全失業者","60～64歳","2005-08",5.5,"％"
"全産業","男","完全失業者","60～64歳","2005-09",6.2,"％"
"全産業","男","完全失業者","60～64歳","2005-10",6.3,"％"
"全産業","男","完全失業者","60～64歳","2005-11",6.4,"％"
"全産業","男","完全失業者","60～64歳","2005-12",6.1,"％"
"全産業","男","完全失業者","60～64歳","2006-01",6.8,"％"
"全産業","男","完全失業者","60～64歳","2006-02",5.8,"％"
"全産業","男","完全失業者","60～64歳","2006-03",5.3,"％"
"全産業","男","完全失業者","60～64歳","2006-04",6.1,"％"
"全産業","男","完全失業者","60～64歳","2006-05",5.3,"％"
"全産業","男","完全失業者","60～64歳","2006-06",5.4,"％"
"全産業","男","完全失業者","60～64歳","2006-07",5.1,"％"
"全産業","男","完全失業者","60～64歳","2006-08",4.3,"％"
"全産業","男","完全失業者","60～64歳","2006-09",5.4,"％"
"全産業","男","完全失業者","60～64歳","2006-10",5.4,"％"
"全産業","男","完全失業者","60～64歳","2006-11",5.1,"％"
"全産業","男","完全失業者","60～64歳","2006-12",4.3,"％"
"全産業","男","完全失業者","60～64歳","2007-01",4.8,"％"
"全産業","男","完全失業者","60～64歳","2007-02",5.4,"％"
"全産業","男","完全失業者","60～64歳","2007-03",5.4,"％"
"全産業","男","完全失業者","60～64歳","2007-04",5.7,"％"
"全産業","男","完全失業者","60～64歳","2007-05",5.6,"％"
"全産業","男","完全失業者","60～64歳","2007-06",5.1,"％"
"全産業","男","完全失業者","60～64歳","2007-07",4.7,"％"
"全産業","男","完全失業者","60～64歳","2007-08",4.5,"％"
"全産業","男","完全失業者","60～64歳","2007-09",4.5,"％"
"全産業","男","完全失業者","60～64歳","2007-10",4.5,"％"
"全産業","男","完全失業者","60～64歳","2007-11",4.2,"％"
"全産業","男","完全失業者","60～64歳","2007-12",4.7,"％"
"全産業","男","完全失業者","60～64歳","2008-01",5.3,"％"
"全産業","男","完全失業者","60～64歳","2008-02",5.2,"％"
"全産業","男","完全失業者","60～64歳","2008-03",6.5,"％"
"全産業","男","完全失業者","60～64歳","2008-04",6.1,"％"
"全産業","男","完全失業者","60～64歳","2008-05",5.7,"％"
"全産業","男","完全失業者","60～64歳","2008-06",5.2,"％"
"全産業","男","完全失業者","60～64歳","2008-07",4.6,"％"
"全産業","男","完全失業者","60～64歳","2008-08",4.8,"％"
"全産業","男","完全失業者","60～64歳","2008-09",4.7,"％"
"全産業","男","完全失業者","60～64歳","2008-10",4.7,"％"
"全産業","男","完全失業者","60～64歳","2008-11",4.7,"％"
"全産業","男","完全失業者","60～64歳","2008-12",5.8,"％"
"全産業","男","完全失業者","60～64歳","2009-01",5.3,"％"
"全産業","男","完全失業者","60～64歳","2009-02",5.3,"％"
"全産業","男","完全失業者","60～64歳","2009-03",5.9,"％"
"全産業","男","完全失業者","60～64歳","2009-04",6.7,"％"
"全産業","男","完全失業者","60～64歳","2009-05",6.6,"％"
"全産業","男","完全失業者","60～64歳","2009-06",7,"％"
"全産業","男","完全失業者","60～64歳","2009-07",7.2,"％"
"全産業","男","完全失業者","60～64歳","2009-08",7.9,"％"
"全産業","男","完全失業者","60～64歳","2009-09",7,"％"
"全産業","男","完全失業者","60～64歳","2009-10",5.9,"％"
"全産業","男","完全失業者","60～64歳","2009-11",6.5,"％"
"全産業","男","完全失業者","60～64歳","2009-12",6.2,"％"
"全産業","男","完全失業者","60～64歳","2010-01",6.6,"％"
"全産業","男","完全失業者","60～64歳","2010-02",7,"％"
"全産業","男","完全失業者","60～64歳","2010-03",7.5,"％"
"全産業","男","完全失業者","60～64歳","2010-04",8,"％"
"全産業","男","完全失業者","60～64歳","2010-05",7.4,"％"
"全産業","男","完全失業者","60～64歳","2010-06",6.5,"％"
"全産業","男","完全失業者","60～64歳","2010-07",7.4,"％"
"全産業","男","完全失業者","60～64歳","2010-08",7,"％"
"全産業","男","完全失業者","60～64歳","2010-09",7.4,"％"
"全産業","男","完全失業者","60～64歳","2010-10",7.5,"％"
"全産業","男","完全失業者","60～64歳","2010-11",6.5,"％"
"全産業","男","完全失業者","60～64歳","2010-12",6.4,"％"
"全産業","男","完全失業者","60～64歳","2011-01",6.6,"％"
"全産業","男","完全失業者","60～64歳","2011-02",6.5,"％"
"全産業","男","完全失業者","60～64歳","2011-03",NA,"％"
"全産業","男","完全失業者","60～64歳","2011-04",NA,"％"
"全産業","男","完全失業者","60～64歳","2011-05",NA,"％"
"全産業","男","完全失業者","60～64歳","2011-06",NA,"％"
"全産業","男","完全失業者","60～64歳","2011-07",NA,"％"
"全産業","男","完全失業者","60～64歳","2011-08",NA,"％"
"全産業","男","完全失業者","60～64歳","2011-09",5.4,"％"
"全産業","男","完全失業者","60～64歳","2011-10",5.4,"％"
