"industry","gender","condition","age","time_code","value","unit"
"全産業","男","完全失業者","70～74歳","2009-05",1,"万人"
"全産業","男","完全失業者","70～74歳","2009-06",2,"万人"
"全産業","男","完全失業者","70～74歳","2009-07",2,"万人"
"全産業","男","完全失業者","70～74歳","2009-08",3,"万人"
"全産業","男","完全失業者","70～74歳","2009-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2009-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2009-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2009-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2010-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2010-02",2,"万人"
"全産業","男","完全失業者","70～74歳","2010-03",2,"万人"
"全産業","男","完全失業者","70～74歳","2010-04",3,"万人"
"全産業","男","完全失業者","70～74歳","2010-05",2,"万人"
"全産業","男","完全失業者","70～74歳","2010-06",3,"万人"
"全産業","男","完全失業者","70～74歳","2010-07",2,"万人"
"全産業","男","完全失業者","70～74歳","2010-08",3,"万人"
"全産業","男","完全失業者","70～74歳","2010-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2010-10",3,"万人"
"全産業","男","完全失業者","70～74歳","2010-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2010-12",1,"万人"
"全産業","男","完全失業者","70～74歳","2011-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2011-02",3,"万人"
"全産業","男","完全失業者","70～74歳","2011-03",NA,"万人"
"全産業","男","完全失業者","70～74歳","2011-04",NA,"万人"
"全産業","男","完全失業者","70～74歳","2011-05",NA,"万人"
"全産業","男","完全失業者","70～74歳","2011-06",NA,"万人"
"全産業","男","完全失業者","70～74歳","2011-07",NA,"万人"
"全産業","男","完全失業者","70～74歳","2011-08",NA,"万人"
"全産業","男","完全失業者","70～74歳","2011-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2011-10",3,"万人"
"全産業","男","完全失業者","70～74歳","2011-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2011-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2012-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2012-02",2,"万人"
"全産業","男","完全失業者","70～74歳","2012-03",3,"万人"
"全産業","男","完全失業者","70～74歳","2012-04",2,"万人"
"全産業","男","完全失業者","70～74歳","2012-05",2,"万人"
"全産業","男","完全失業者","70～74歳","2012-06",3,"万人"
"全産業","男","完全失業者","70～74歳","2012-07",2,"万人"
"全産業","男","完全失業者","70～74歳","2012-08",2,"万人"
"全産業","男","完全失業者","70～74歳","2012-09",3,"万人"
"全産業","男","完全失業者","70～74歳","2012-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2012-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2012-12",3,"万人"
"全産業","男","完全失業者","70～74歳","2013-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2013-02",3,"万人"
"全産業","男","完全失業者","70～74歳","2013-03",3,"万人"
"全産業","男","完全失業者","70～74歳","2013-04",3,"万人"
"全産業","男","完全失業者","70～74歳","2013-05",2,"万人"
"全産業","男","完全失業者","70～74歳","2013-06",3,"万人"
"全産業","男","完全失業者","70～74歳","2013-07",2,"万人"
"全産業","男","完全失業者","70～74歳","2013-08",3,"万人"
"全産業","男","完全失業者","70～74歳","2013-09",3,"万人"
"全産業","男","完全失業者","70～74歳","2013-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2013-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2013-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2014-01",5,"万人"
"全産業","男","完全失業者","70～74歳","2014-02",2,"万人"
"全産業","男","完全失業者","70～74歳","2014-03",3,"万人"
"全産業","男","完全失業者","70～74歳","2014-04",2,"万人"
"全産業","男","完全失業者","70～74歳","2014-05",1,"万人"
"全産業","男","完全失業者","70～74歳","2014-06",1,"万人"
"全産業","男","完全失業者","70～74歳","2014-07",2,"万人"
"全産業","男","完全失業者","70～74歳","2014-08",2,"万人"
"全産業","男","完全失業者","70～74歳","2014-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2014-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2014-11",3,"万人"
"全産業","男","完全失業者","70～74歳","2014-12",3,"万人"
"全産業","男","完全失業者","70～74歳","2015-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2015-02",2,"万人"
"全産業","男","完全失業者","70～74歳","2015-03",3,"万人"
"全産業","男","完全失業者","70～74歳","2015-04",3,"万人"
"全産業","男","完全失業者","70～74歳","2015-05",3,"万人"
"全産業","男","完全失業者","70～74歳","2015-06",3,"万人"
"全産業","男","完全失業者","70～74歳","2015-07",1,"万人"
"全産業","男","完全失業者","70～74歳","2015-08",2,"万人"
"全産業","男","完全失業者","70～74歳","2015-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2015-10",1,"万人"
"全産業","男","完全失業者","70～74歳","2015-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2015-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2016-01",2,"万人"
"全産業","男","完全失業者","70～74歳","2016-02",3,"万人"
"全産業","男","完全失業者","70～74歳","2016-03",3,"万人"
"全産業","男","完全失業者","70～74歳","2016-04",3,"万人"
"全産業","男","完全失業者","70～74歳","2016-05",2,"万人"
"全産業","男","完全失業者","70～74歳","2016-06",1,"万人"
"全産業","男","完全失業者","70～74歳","2016-07",1,"万人"
"全産業","男","完全失業者","70～74歳","2016-08",2,"万人"
"全産業","男","完全失業者","70～74歳","2016-09",3,"万人"
"全産業","男","完全失業者","70～74歳","2016-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2016-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2016-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2017-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2017-02",2,"万人"
"全産業","男","完全失業者","70～74歳","2017-03",3,"万人"
"全産業","男","完全失業者","70～74歳","2017-04",2,"万人"
"全産業","男","完全失業者","70～74歳","2017-05",2,"万人"
"全産業","男","完全失業者","70～74歳","2017-06",2,"万人"
"全産業","男","完全失業者","70～74歳","2017-07",2,"万人"
"全産業","男","完全失業者","70～74歳","2017-08",3,"万人"
"全産業","男","完全失業者","70～74歳","2017-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2017-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2017-11",3,"万人"
"全産業","男","完全失業者","70～74歳","2017-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2018-01",2,"万人"
"全産業","男","完全失業者","70～74歳","2018-02",2,"万人"
"全産業","男","完全失業者","70～74歳","2018-03",2,"万人"
"全産業","男","完全失業者","70～74歳","2018-04",3,"万人"
"全産業","男","完全失業者","70～74歳","2018-05",3,"万人"
"全産業","男","完全失業者","70～74歳","2018-06",2,"万人"
"全産業","男","完全失業者","70～74歳","2018-07",2,"万人"
"全産業","男","完全失業者","70～74歳","2018-08",3,"万人"
"全産業","男","完全失業者","70～74歳","2018-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2018-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2018-11",3,"万人"
"全産業","男","完全失業者","70～74歳","2018-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2019-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2019-02",3,"万人"
"全産業","男","完全失業者","70～74歳","2019-03",3,"万人"
"全産業","男","完全失業者","70～74歳","2019-04",2,"万人"
"全産業","男","完全失業者","70～74歳","2019-05",2,"万人"
"全産業","男","完全失業者","70～74歳","2019-06",3,"万人"
"全産業","男","完全失業者","70～74歳","2019-07",3,"万人"
"全産業","男","完全失業者","70～74歳","2019-08",2,"万人"
"全産業","男","完全失業者","70～74歳","2019-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2019-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2019-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2019-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2020-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2020-02",3,"万人"
"全産業","男","完全失業者","70～74歳","2020-03",3,"万人"
"全産業","男","完全失業者","70～74歳","2020-04",4,"万人"
"全産業","男","完全失業者","70～74歳","2020-05",4,"万人"
"全産業","男","完全失業者","70～74歳","2020-06",3,"万人"
"全産業","男","完全失業者","70～74歳","2020-07",3,"万人"
"全産業","男","完全失業者","70～74歳","2020-08",4,"万人"
"全産業","男","完全失業者","70～74歳","2020-09",4,"万人"
"全産業","男","完全失業者","70～74歳","2020-10",3,"万人"
"全産業","男","完全失業者","70～74歳","2020-11",3,"万人"
"全産業","男","完全失業者","70～74歳","2020-12",2,"万人"
"全産業","男","完全失業者","70～74歳","2021-01",2,"万人"
"全産業","男","完全失業者","70～74歳","2021-02",3,"万人"
"全産業","男","完全失業者","70～74歳","2021-03",4,"万人"
"全産業","男","完全失業者","70～74歳","2021-04",4,"万人"
"全産業","男","完全失業者","70～74歳","2021-05",4,"万人"
"全産業","男","完全失業者","70～74歳","2021-06",4,"万人"
"全産業","男","完全失業者","70～74歳","2021-07",5,"万人"
"全産業","男","完全失業者","70～74歳","2021-08",4,"万人"
"全産業","男","完全失業者","70～74歳","2021-09",2,"万人"
"全産業","男","完全失業者","70～74歳","2021-10",4,"万人"
"全産業","男","完全失業者","70～74歳","2021-11",3,"万人"
"全産業","男","完全失業者","70～74歳","2021-12",4,"万人"
"全産業","男","完全失業者","70～74歳","2022-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2022-02",4,"万人"
"全産業","男","完全失業者","70～74歳","2022-03",5,"万人"
"全産業","男","完全失業者","70～74歳","2022-04",3,"万人"
"全産業","男","完全失業者","70～74歳","2022-05",3,"万人"
"全産業","男","完全失業者","70～74歳","2022-06",3,"万人"
"全産業","男","完全失業者","70～74歳","2022-07",3,"万人"
"全産業","男","完全失業者","70～74歳","2022-08",2,"万人"
"全産業","男","完全失業者","70～74歳","2022-09",3,"万人"
"全産業","男","完全失業者","70～74歳","2022-10",4,"万人"
"全産業","男","完全失業者","70～74歳","2022-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2022-12",3,"万人"
"全産業","男","完全失業者","70～74歳","2023-01",2,"万人"
"全産業","男","完全失業者","70～74歳","2023-02",4,"万人"
"全産業","男","完全失業者","70～74歳","2023-03",5,"万人"
"全産業","男","完全失業者","70～74歳","2023-04",4,"万人"
"全産業","男","完全失業者","70～74歳","2023-05",3,"万人"
"全産業","男","完全失業者","70～74歳","2023-06",2,"万人"
"全産業","男","完全失業者","70～74歳","2023-07",3,"万人"
"全産業","男","完全失業者","70～74歳","2023-08",4,"万人"
"全産業","男","完全失業者","70～74歳","2023-09",4,"万人"
"全産業","男","完全失業者","70～74歳","2023-10",2,"万人"
"全産業","男","完全失業者","70～74歳","2023-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2023-12",3,"万人"
"全産業","男","完全失業者","70～74歳","2024-01",3,"万人"
"全産業","男","完全失業者","70～74歳","2024-02",4,"万人"
"全産業","男","完全失業者","70～74歳","2024-03",4,"万人"
"全産業","男","完全失業者","70～74歳","2024-04",4,"万人"
"全産業","男","完全失業者","70～74歳","2024-05",3,"万人"
"全産業","男","完全失業者","70～74歳","2024-06",2,"万人"
"全産業","男","完全失業者","70～74歳","2024-07",3,"万人"
"全産業","男","完全失業者","70～74歳","2024-08",2,"万人"
"全産業","男","完全失業者","70～74歳","2024-09",3,"万人"
"全産業","男","完全失業者","70～74歳","2024-10",3,"万人"
"全産業","男","完全失業者","70～74歳","2024-11",2,"万人"
"全産業","男","完全失業者","70～74歳","2024-12",1,"万人"
"全産業","男","完全失業者","70～74歳","2025-01",2,"万人"
"全産業","男","完全失業者","70～74歳","2025-02",2,"万人"
"全産業","男","完全失業者","70～74歳","2025-03",4,"万人"
"全産業","男","完全失業者","70～74歳","2025-04",5,"万人"
"全産業","男","完全失業者","70～74歳","2025-05",5,"万人"
"全産業","男","完全失業者","70～74歳","2025-06",3,"万人"
"全産業","男","完全失業者","70～74歳","2025-07",3,"万人"
"全産業","男","完全失業者","70～74歳","2025-08",4,"万人"
"全産業","男","完全失業者","75～79歳","1980-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1980-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1980-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1980-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1980-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1980-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1980-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1980-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1980-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1981-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1981-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1981-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1981-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1981-09",1,"万人"
"全産業","男","完全失業者","75～79歳","1981-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1981-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1981-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1982-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1982-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1982-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1982-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1982-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1982-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1982-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1982-09",1,"万人"
"全産業","男","完全失業者","75～79歳","1982-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1983-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1983-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1983-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1983-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1983-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1983-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1983-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1983-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1984-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1984-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1984-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1984-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1984-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1984-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1985-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1985-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1985-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1985-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1985-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1985-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1986-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1986-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1986-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1986-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1986-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1986-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1986-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1986-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1987-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1987-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1987-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1987-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1987-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1987-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1988-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1988-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1988-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1988-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1988-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1988-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1988-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1988-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1989-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1990-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1991-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1992-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1993-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1994-11",1,"万人"
"全産業","男","完全失業者","75～79歳","1995-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1995-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1995-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1995-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1995-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1995-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1995-12",1,"万人"
"全産業","男","完全失業者","75～79歳","1996-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1996-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1997-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-02",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-03",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-04",1,"万人"
"全産業","男","完全失業者","75～79歳","1998-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-06",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-10",0,"万人"
"全産業","男","完全失業者","75～79歳","1998-12",0,"万人"
"全産業","男","完全失業者","75～79歳","1999-01",0,"万人"
"全産業","男","完全失業者","75～79歳","1999-04",0,"万人"
"全産業","男","完全失業者","75～79歳","1999-05",0,"万人"
"全産業","男","完全失業者","75～79歳","1999-07",0,"万人"
"全産業","男","完全失業者","75～79歳","1999-08",0,"万人"
"全産業","男","完全失業者","75～79歳","1999-09",0,"万人"
"全産業","男","完全失業者","75～79歳","1999-10",1,"万人"
"全産業","男","完全失業者","75～79歳","1999-11",0,"万人"
"全産業","男","完全失業者","75～79歳","1999-12",1,"万人"
"全産業","男","完全失業者","75～79歳","2000-01",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-02",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-03",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-04",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-05",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-06",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-07",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-08",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-09",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-10",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-11",0,"万人"
"全産業","男","完全失業者","75～79歳","2000-12",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-01",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-02",1,"万人"
"全産業","男","完全失業者","75～79歳","2001-03",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-04",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-05",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-06",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-07",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-08",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-09",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-10",0,"万人"
"全産業","男","完全失業者","75～79歳","2001-11",1,"万人"
"全産業","男","完全失業者","75～79歳","2001-12",1,"万人"
"全産業","男","完全失業者","75～79歳","2002-01",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-02",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-03",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-04",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-05",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-06",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-07",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-08",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-10",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-11",0,"万人"
"全産業","男","完全失業者","75～79歳","2002-12",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-01",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-02",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-03",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-04",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-06",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-07",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-08",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-10",0,"万人"
"全産業","男","完全失業者","75～79歳","2003-11",0,"万人"
"全産業","男","完全失業者","75～79歳","2004-01",0,"万人"
"全産業","男","完全失業者","75～79歳","2004-02",1,"万人"
"全産業","男","完全失業者","75～79歳","2004-03",0,"万人"
"全産業","男","完全失業者","75～79歳","2004-05",0,"万人"
"全産業","男","完全失業者","75～79歳","2004-06",0,"万人"
"全産業","男","完全失業者","75～79歳","2004-08",0,"万人"
"全産業","男","完全失業者","75～79歳","2004-09",0,"万人"
"全産業","男","完全失業者","75～79歳","2004-10",0,"万人"
"全産業","男","完全失業者","75～79歳","2004-12",0,"万人"
"全産業","男","完全失業者","75～79歳","2005-01",0,"万人"
"全産業","男","完全失業者","75～79歳","2005-04",0,"万人"
"全産業","男","完全失業者","75～79歳","2005-05",1,"万人"
"全産業","男","完全失業者","75～79歳","2005-06",0,"万人"
"全産業","男","完全失業者","75～79歳","2005-07",0,"万人"
"全産業","男","完全失業者","75～79歳","2005-08",0,"万人"
"全産業","男","完全失業者","75～79歳","2005-09",1,"万人"
"全産業","男","完全失業者","75～79歳","2005-10",0,"万人"
"全産業","男","完全失業者","75～79歳","2005-11",0,"万人"
"全産業","男","完全失業者","75～79歳","2005-12",0,"万人"
"全産業","男","完全失業者","75～79歳","2006-01",0,"万人"
"全産業","男","完全失業者","75～79歳","2006-02",1,"万人"
"全産業","男","完全失業者","75～79歳","2006-03",0,"万人"
"全産業","男","完全失業者","75～79歳","2006-04",0,"万人"
"全産業","男","完全失業者","75～79歳","2006-05",1,"万人"
"全産業","男","完全失業者","75～79歳","2006-06",0,"万人"
"全産業","男","完全失業者","75～79歳","2006-07",0,"万人"
"全産業","男","完全失業者","75～79歳","2006-08",1,"万人"
"全産業","男","完全失業者","75～79歳","2006-09",0,"万人"
"全産業","男","完全失業者","75～79歳","2006-10",0,"万人"
"全産業","男","完全失業者","75～79歳","2006-11",0,"万人"
"全産業","男","完全失業者","75～79歳","2007-01",1,"万人"
"全産業","男","完全失業者","75～79歳","2007-02",1,"万人"
"全産業","男","完全失業者","75～79歳","2007-03",1,"万人"
"全産業","男","完全失業者","75～79歳","2007-04",0,"万人"
"全産業","男","完全失業者","75～79歳","2007-05",0,"万人"
"全産業","男","完全失業者","75～79歳","2007-06",0,"万人"
